text,label,category,source
"Hi team, meeting notes from today's Security Audit sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
"Simple online job: Watch videos and earn $1,200 daily. Register here: http://auth-kyc-desk.online/update",1,Job & Task Scam,synthetic_scam
Your monthly electric bill of $89.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Backend Refactoring presentation before 3 PM?,0,Legitimate Message,synthetic_ham
Police Dept: Case filed against you for unpaid penalty of $500. Contact +1-888-555-0199.,1,Threat & Impersonation Scam,synthetic_scam
Reminder: Doctor appointment with Dr. Garcia on tomorrow at 12:30 PM.,0,Legitimate Message,synthetic_ham
"Dear customer, your PAN card is not linked to Wells Fargo. Update immediately: http://tracking-reschedule-post.top",1,Banking / KYC Fraud,synthetic_scam
Congratulations! You won $500 in Global Lottery. Claim your prize at http://tracking-reschedule-post.top,1,Lottery & Prize Scam,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
"UPS: Your package delivery failed. Confirm address & pay $50,000 fee at https://billing-resolution-portal.site",1,Delivery & Package Scam,synthetic_scam
Double your BTC deposit in 24 hours. Send 0.5 BTC to receive 1.0 BTC at http://tracking-reschedule-post.top,1,Crypto & Investment Fraud,synthetic_scam
"Binance: Pending withdrawal of 2,500 USDT. Confirm or cancel at https://billing-resolution-portal.site",1,Crypto & Investment Fraud,synthetic_scam
"Hi David, I left the laptop charger on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Tracking Alert: Package #726807 is on hold at customs. Clear payment: http://support-unlock-portal.net,1,Delivery & Package Scam,synthetic_scam
"Exclusive offer! You won a $1,000 Walmart Gift Card! Click http://bit.ly/walmart-free-gift-card to fill out a short survey and claim today.",1,Lottery & Prize Scam,curated_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Thanks for dining with Chipotle! Your receipt for $100.50 has been emailed.,0,Legitimate Message,synthetic_ham
"Hi Daniel, I left the meeting notes on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Your monthly electric bill of $131.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
Double your USDT deposit in 24 hours. Send 0.5 USDT to receive 1.0 USDT at http://secure-verify-account.xyz/login,1,Crypto & Investment Fraud,synthetic_scam
"Dear customer, your PAN card is not linked to SBI. Update immediately: http://secure-verify-account.xyz/login",1,Banking / KYC Fraud,synthetic_scam
Your Instagram subscription has expired. Update billing details at http://bit.ly/claim-reward-now to keep access.,1,Phishing & Account Security,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Double your Bitcoin deposit in 24 hours. Send 0.5 Bitcoin to receive 1.0 Bitcoin at http://bit.ly/claim-reward-now,1,Crypto & Investment Fraud,synthetic_scam
Your monthly electric bill of $99.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
Reminder: Doctor appointment with Dr. Smith on Tuesday at 12:30 PM.,0,Legitimate Message,synthetic_ham
Urgent notice from Google support: Account will be closed in 12 hours. Tap http://support-unlock-portal.net,1,Phishing & Account Security,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Your order from Apple Store has shipped! Estimated delivery: Tuesday. Track in app.,0,Legitimate Message,synthetic_ham
Your monthly electric bill of $82.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
"Hi team, meeting notes from today's Mobile App Redesign sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Mobile App Redesign presentation before 3 PM?,0,Legitimate Message,synthetic_ham
"Hi Emily, I left the laptop charger on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Double your BTC deposit in 24 hours. Send 0.5 BTC to receive 1.0 BTC at http://support-unlock-portal.net,1,Crypto & Investment Fraud,synthetic_scam
"Hi team, meeting notes from today's Backend Refactoring sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Thanks for dining with Panera Bread! Your receipt for $168.50 has been emailed.,0,Legitimate Message,synthetic_ham
Tracking Alert: Package #418603 is on hold at customs. Clear payment: http://secure-verify-account.xyz/login,1,Delivery & Package Scam,synthetic_scam
Congratulations! You won $1.5 in Tech Promo Draw. Claim your prize at https://billing-resolution-portal.site,1,Lottery & Prize Scam,synthetic_scam
Your monthly electric bill of $108.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Security Audit presentation before 3 PM?,0,Legitimate Message,synthetic_ham
Thanks for dining with Chipotle! Your receipt for $51.50 has been emailed.,0,Legitimate Message,synthetic_ham
Double your BTC deposit in 24 hours. Send 0.5 BTC to receive 1.0 BTC at http://support-unlock-portal.net,1,Crypto & Investment Fraud,synthetic_scam
Double your Solana deposit in 24 hours. Send 0.5 Solana to receive 1.0 Solana at http://tinyurl.com/fast-payout-2026,1,Crypto & Investment Fraud,synthetic_scam
Amazon Alert: Login attempt from London. Secure your account now at http://support-unlock-portal.net,1,Phishing & Account Security,synthetic_scam
"You have unclaimed rewards of $10,000. Withdraw to your account at http://tinyurl.com/fast-payout-2026",1,Lottery & Prize Scam,synthetic_scam
Your order from Apple Store has shipped! Estimated delivery: Thursday. Track in app.,0,Legitimate Message,synthetic_ham
"Hey James, are we still on for the movie at 2:00 PM?",0,Legitimate Message,synthetic_ham
"Coinbase: Pending withdrawal of 1,200 Solana. Confirm or cancel at https://billing-resolution-portal.site",1,Crypto & Investment Fraud,synthetic_scam
Reminder: Doctor appointment with Dr. Brown on Thursday at 7:30 PM.,0,Legitimate Message,synthetic_ham
Royal Mail Notice: Delivery rescheduled. View package status here: http://bit.ly/claim-reward-now,1,Delivery & Package Scam,synthetic_scam
"Congratulations! You won $2,500 in Annual Customer Reward. Claim your prize at http://bit.ly/claim-reward-now",1,Lottery & Prize Scam,synthetic_scam
Police Dept: Case filed against you for unpaid penalty of $250. Contact +44-20-7946-0912.,1,Threat & Impersonation Scam,synthetic_scam
"You have unclaimed rewards of $50,000. Withdraw to your account at http://support-unlock-portal.net",1,Lottery & Prize Scam,synthetic_scam
Binance: Pending withdrawal of 1.5 ETH. Confirm or cancel at https://billing-resolution-portal.site,1,Crypto & Investment Fraud,synthetic_scam
Security Notice: Barclays detected suspicious activity. Confirm your login at http://tracking-reschedule-post.top,1,Banking / KYC Fraud,synthetic_scam
Reminder: Doctor appointment with Dr. Smith on Tuesday at 10:00 AM.,0,Legitimate Message,synthetic_ham
Your verification code for Netflix is 486726. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
"Hi team, meeting notes from today's Mobile App Redesign sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
UPS: Your package delivery failed. Confirm address & pay $250 fee at http://tracking-reschedule-post.top,1,Delivery & Package Scam,synthetic_scam
"Hey Sarah, are we still on for our study session at 6:15 PM?",0,Legitimate Message,synthetic_ham
Your order from Nike has shipped! Estimated delivery: Thursday. Track in app.,0,Legitimate Message,synthetic_ham
Reminder: Doctor appointment with Dr. Patel on Friday at 10:00 AM.,0,Legitimate Message,synthetic_ham
PayPal Notice: Your account has been limited due to policy violation. Resolve the issue immediately: https://paypal-account-resolve.org,1,Phishing & Account Security,curated_scam
Congratulations! You won $250 in Annual Customer Reward. Claim your prize at https://billing-resolution-portal.site,1,Lottery & Prize Scam,synthetic_scam
Your monthly electric bill of $178.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
"Hiring now: Part time remote assistant. Earn $2,500/day working from home. WhatsApp: +1-888-555-0199",1,Job & Task Scam,synthetic_scam
"Hi Mom, I just finished my class and heading to the library. Will be home by 6 PM.",0,Legitimate Message,curated_ham
Police Dept: Case filed against you for unpaid penalty of $250. Contact +44-20-7946-0912.,1,Threat & Impersonation Scam,synthetic_scam
IRS Warning: Legal warrant #566375 issued for your arrest. Call +1-800-555-0144 immediately to settle.,1,Threat & Impersonation Scam,synthetic_scam
IRS Warning: Legal warrant #181460 issued for your arrest. Call +44-20-7946-0912 immediately to settle.,1,Threat & Impersonation Scam,synthetic_scam
DHL Notice: Delivery rescheduled. View package status here: http://secure-verify-account.xyz/login,1,Delivery & Package Scam,synthetic_scam
"Hi James, I left the meeting notes on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Dropbox Alert: Login attempt from Moscow. Secure your account now at http://auth-kyc-desk.online/update,1,Phishing & Account Security,synthetic_scam
"Hi Sarah, I left the book on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Your Microsoft subscription has expired. Update billing details at http://support-unlock-portal.net to keep access.,1,Phishing & Account Security,synthetic_scam
"Hi Alex, I left the book on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Your monthly electric bill of $73.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
Your order from Target has shipped! Estimated delivery: Thursday. Track in app.,0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Backend Refactoring presentation before 3 PM?,0,Legitimate Message,synthetic_ham
Your verification code for Discord is 603766. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
Lucky Winner! Your phone won a free Rolex Watch. Reply YES to claim or visit http://secure-verify-account.xyz/login,1,Lottery & Prize Scam,synthetic_scam
Reminder: Doctor appointment with Dr. Johnson on tomorrow at 6:15 PM.,0,Legitimate Message,synthetic_ham
Urgent notice from Instagram support: Account will be closed in 12 hours. Tap http://tinyurl.com/fast-payout-2026,1,Phishing & Account Security,synthetic_scam
Your order from Sephora has shipped! Estimated delivery: Tuesday. Track in app.,0,Legitimate Message,synthetic_ham
Lucky Winner! Your phone won a free PlayStation 5. Reply YES to claim or visit http://bit.ly/claim-reward-now,1,Lottery & Prize Scam,synthetic_scam
Thanks for dining with Subway! Your receipt for $53.50 has been emailed.,0,Legitimate Message,synthetic_ham
WhatsApp Security: Your registration code is requested on another device. Confirm your identity here: http://whatsapp-verify-now.site,1,Phishing & Account Security,curated_scam
"Hi David, I left the laptop charger on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Double your Bitcoin deposit in 24 hours. Send 0.5 Bitcoin to receive 1.0 Bitcoin at http://secure-verify-account.xyz/login,1,Crypto & Investment Fraud,synthetic_scam
Reminder: Doctor appointment with Dr. Smith on Wednesday at 12:30 PM.,0,Legitimate Message,synthetic_ham
"SBI: Unauthorized transfer of $10,000 to unknown account. Cancel now: http://tracking-reschedule-post.top",1,Banking / KYC Fraud,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Your monthly electric bill of $166.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Security Audit presentation before 3 PM?,0,Legitimate Message,synthetic_ham
Urgent notice from Apple support: Account will be closed in 12 hours. Tap https://billing-resolution-portal.site,1,Phishing & Account Security,synthetic_scam
Urgent: Capital One card blocked. Call +1-888-555-0199 or visit http://support-unlock-portal.net with your CVV to unblock.,1,Banking / KYC Fraud,synthetic_scam
Your verification code for Apple ID is 451510. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
USPS: Your package delivery failed. Confirm address & pay $1.5 fee at https://billing-resolution-portal.site,1,Delivery & Package Scam,synthetic_scam
"Hi team, meeting notes from today's Mobile App Redesign sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Your Microsoft subscription has expired. Update billing details at http://tinyurl.com/fast-payout-2026 to keep access.,1,Phishing & Account Security,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
"Guaranteed 25% daily ROI with automated AI crypto trading bot. Deposit $200 in USDT and withdraw $1,500 by tomorrow: http://crypto-yield-ai.io",1,Crypto & Investment Fraud,curated_scam
Simple online job: Watch videos and earn $250 daily. Register here: http://auth-kyc-desk.online/update,1,Job & Task Scam,synthetic_scam
Reminder: Doctor appointment with Dr. Garcia on Monday at 7:30 PM.,0,Legitimate Message,synthetic_ham
Your verification code for LinkedIn is 615103. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
"Hi Michael, I left the meeting notes on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
"Kraken: Pending withdrawal of 1,200 Bitcoin. Confirm or cancel at http://bit.ly/claim-reward-now",1,Crypto & Investment Fraud,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Tracking Alert: Package #162566 is on hold at customs. Clear payment: https://billing-resolution-portal.site,1,Delivery & Package Scam,synthetic_scam
Congratulations! You won $1.5 in Annual Customer Reward. Claim your prize at http://auth-kyc-desk.online/update,1,Lottery & Prize Scam,synthetic_scam
Can you send me the latest draft for the Backend Refactoring presentation before 3 PM?,0,Legitimate Message,synthetic_ham
Hiring now: Part time remote assistant. Earn $500/day working from home. WhatsApp: +1-917-555-0182,1,Job & Task Scam,synthetic_scam
"Netflix Security: Password reset requested. If this wasn't you, verify at http://auth-kyc-desk.online/update",1,Phishing & Account Security,synthetic_scam
Can you send me the latest draft for the Mobile App Redesign presentation before 3 PM?,0,Legitimate Message,synthetic_ham
"Hi Michael, I left the book on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
"USPS: Your package delivery failed. Confirm address & pay $10,000 fee at http://tinyurl.com/fast-payout-2026",1,Delivery & Package Scam,synthetic_scam
"Hi team, meeting notes from today's Mobile App Redesign sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
You have unclaimed rewards of $250. Withdraw to your account at http://tinyurl.com/fast-payout-2026,1,Lottery & Prize Scam,synthetic_scam
Your verification code for Slack is 949029. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
"Amazon Security: Password reset requested. If this wasn't you, verify at http://bit.ly/claim-reward-now",1,Phishing & Account Security,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Kraken: Pending withdrawal of 1.5 ETH. Confirm or cancel at http://secure-verify-account.xyz/login,1,Crypto & Investment Fraud,synthetic_scam
Security Notice: ICICI detected suspicious activity. Confirm your login at https://billing-resolution-portal.site,1,Banking / KYC Fraud,synthetic_scam
Your monthly electric bill of $27.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
Urgent notice from PayPal support: Account will be closed in 12 hours. Tap http://tinyurl.com/fast-payout-2026,1,Phishing & Account Security,synthetic_scam
Your Barclays account #198678 is restricted. Update KYC at http://tinyurl.com/fast-payout-2026 within 24h.,1,Banking / KYC Fraud,synthetic_scam
Your monthly electric bill of $79.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
"Hi Emily, I left the meeting notes on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
"Kraken: Pending withdrawal of 1,200 USDT. Confirm or cancel at http://secure-verify-account.xyz/login",1,Crypto & Investment Fraud,synthetic_scam
Urgent notice from Microsoft support: Account will be closed in 12 hours. Tap http://secure-verify-account.xyz/login,1,Phishing & Account Security,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Security Notice: ICICI detected suspicious activity. Confirm your login at https://billing-resolution-portal.site,1,Banking / KYC Fraud,synthetic_scam
Lucky Winner! Your phone won a free PlayStation 5. Reply YES to claim or visit http://support-unlock-portal.net,1,Lottery & Prize Scam,synthetic_scam
Urgent: Citibank card blocked. Call +1-888-555-0199 or visit http://tinyurl.com/fast-payout-2026 with your CVV to unblock.,1,Banking / KYC Fraud,synthetic_scam
You have unclaimed rewards of $1.5. Withdraw to your account at http://support-unlock-portal.net,1,Lottery & Prize Scam,synthetic_scam
Can you send me the latest draft for the Q3 Marketing Plan presentation before 3 PM?,0,Legitimate Message,synthetic_ham
"Simple online job: Watch videos and earn $2,500 daily. Register here: http://secure-verify-account.xyz/login",1,Job & Task Scam,synthetic_scam
"Police Dept: Case filed against you for unpaid penalty of $50,000. Contact +1-917-555-0182.",1,Threat & Impersonation Scam,synthetic_scam
"Hiring now: Part time remote assistant. Earn $10,000/day working from home. WhatsApp: +1-800-555-0144",1,Job & Task Scam,synthetic_scam
Reminder: Doctor appointment with Dr. Garcia on tomorrow at 12:30 PM.,0,Legitimate Message,synthetic_ham
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Q3 Marketing Plan presentation before 3 PM?,0,Legitimate Message,synthetic_ham
Tracking Alert: Package #113463 is on hold at customs. Clear payment: http://tinyurl.com/fast-payout-2026,1,Delivery & Package Scam,synthetic_scam
"Congratulations! You won $1,200 in Global Lottery. Claim your prize at http://bit.ly/claim-reward-now",1,Lottery & Prize Scam,synthetic_scam
"Hey Alex, are we still on for our study session at 2:00 PM?",0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Mobile App Redesign presentation before 3 PM?,0,Legitimate Message,synthetic_ham
"Hi Sarah, I left the laptop charger on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
"KuCoin: Pending withdrawal of 50,000 USDT. Confirm or cancel at http://bit.ly/claim-reward-now",1,Crypto & Investment Fraud,synthetic_scam
"Hi team, meeting notes from today's Q3 Marketing Plan sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Mobile App Redesign presentation before 3 PM?,0,Legitimate Message,synthetic_ham
"Police Dept: Case filed against you for unpaid penalty of $50,000. Contact +1-800-555-0144.",1,Threat & Impersonation Scam,synthetic_scam
Security Notice: ICICI detected suspicious activity. Confirm your login at http://support-unlock-portal.net,1,Banking / KYC Fraud,synthetic_scam
"Hi team, meeting notes from today's Security Audit sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
"Hi team, meeting notes from today's Mobile App Redesign sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Great work on the demo today everyone! The client was really impressed with our progress.,0,Legitimate Message,curated_ham
Lucky Winner! Your phone won a free Tesla Model 3. Reply YES to claim or visit http://auth-kyc-desk.online/update,1,Lottery & Prize Scam,synthetic_scam
"Hi team, meeting notes from today's Backend Refactoring sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
"Hi team, meeting notes from today's Q3 Marketing Plan sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
IRS Warning: Legal warrant #441169 issued for your arrest. Call +1-888-555-0199 immediately to settle.,1,Threat & Impersonation Scam,synthetic_scam
Coinbase: Pending withdrawal of 1.5 ETH. Confirm or cancel at https://billing-resolution-portal.site,1,Crypto & Investment Fraud,synthetic_scam
"Hi team, meeting notes from today's Q3 Marketing Plan sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Your order from Target has shipped! Estimated delivery: tomorrow. Track in app.,0,Legitimate Message,synthetic_ham
Google Alert: Login attempt from Lagos. Secure your account now at http://tracking-reschedule-post.top,1,Phishing & Account Security,synthetic_scam
Police Dept: Case filed against you for unpaid penalty of $250. Contact +1-888-555-0199.,1,Threat & Impersonation Scam,synthetic_scam
Simple online job: Watch videos and earn $1.5 daily. Register here: http://tinyurl.com/fast-payout-2026,1,Job & Task Scam,synthetic_scam
"Hiring now: Part time remote assistant. Earn $50,000/day working from home. WhatsApp: +1-800-555-0144",1,Job & Task Scam,synthetic_scam
IRS Warning: Legal warrant #880997 issued for your arrest. Call +1-888-555-0199 immediately to settle.,1,Threat & Impersonation Scam,synthetic_scam
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
"Hi team, meeting notes from today's Mobile App Redesign sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Security Audit presentation before 3 PM?,0,Legitimate Message,synthetic_ham
"Your appointment with Dr. Sarah Jenkins is confirmed for Thursday, Aug 21 at 3:15 PM. Reply C to confirm or R to reschedule.",0,Legitimate Message,curated_ham
Congratulations! You won $500 in Tech Promo Draw. Claim your prize at http://auth-kyc-desk.online/update,1,Lottery & Prize Scam,synthetic_scam
"Hi Jessica, I left the meeting notes on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Security Audit presentation before 3 PM?,0,Legitimate Message,synthetic_ham
"Hi team, meeting notes from today's Mobile App Redesign sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
"Guaranteed daily profit of $50,000 with AI crypto trader. Sign up free: https://billing-resolution-portal.site",1,Crypto & Investment Fraud,synthetic_scam
Tracking Alert: Package #827404 is on hold at customs. Clear payment: http://auth-kyc-desk.online/update,1,Delivery & Package Scam,synthetic_scam
"Dear User, your Bank of America debit card is temporarily locked. Click http://boa-unlock-card.info to enter your PIN and CVV to restore access.",1,Banking / KYC Fraud,curated_scam
"Netflix Security: Password reset requested. If this wasn't you, verify at http://tracking-reschedule-post.top",1,Phishing & Account Security,synthetic_scam
Tracking Alert: Package #490555 is on hold at customs. Clear payment: http://support-unlock-portal.net,1,Delivery & Package Scam,synthetic_scam
Happy Birthday Alex! Wishing you a fantastic year ahead filled with joy and success!,0,Legitimate Message,curated_ham
Tracking Alert: Package #410095 is on hold at customs. Clear payment: http://support-unlock-portal.net,1,Delivery & Package Scam,synthetic_scam
"Hi James, I left the office keys on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Hiring now: Part time remote assistant. Earn $1.5/day working from home. WhatsApp: +91-9876543210,1,Job & Task Scam,synthetic_scam
Your monthly electric bill of $125.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
Your order from Best Buy has shipped! Estimated delivery: Friday. Track in app.,0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Security Audit presentation before 3 PM?,0,Legitimate Message,synthetic_ham
"Hi team, meeting notes from today's Mobile App Redesign sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Thanks for dining with Subway! Your receipt for $175.50 has been emailed.,0,Legitimate Message,synthetic_ham
Tracking Alert: Package #434531 is on hold at customs. Clear payment: http://support-unlock-portal.net,1,Delivery & Package Scam,synthetic_scam
Guaranteed daily profit of $1.5 with AI crypto trader. Sign up free: http://tracking-reschedule-post.top,1,Crypto & Investment Fraud,synthetic_scam
"Hi team, meeting notes from today's Backend Refactoring sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Your Citibank account #144988 is restricted. Update KYC at http://support-unlock-portal.net within 24h.,1,Banking / KYC Fraud,synthetic_scam
Your Wells Fargo account #250970 is restricted. Update KYC at http://secure-verify-account.xyz/login within 24h.,1,Banking / KYC Fraud,synthetic_scam
"Simple online job: Watch videos and earn $2,500 daily. Register here: https://billing-resolution-portal.site",1,Job & Task Scam,synthetic_scam
Your order from Sephora has shipped! Estimated delivery: Wednesday. Track in app.,0,Legitimate Message,synthetic_ham
"Simple online job: Watch videos and earn $10,000 daily. Register here: http://support-unlock-portal.net",1,Job & Task Scam,synthetic_scam
Your monthly electric bill of $98.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
Your monthly electric bill of $67.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
"Your Netflix verification code is 839120. Valid for 10 minutes. If you did not request this, ignore this email.",0,Legitimate Message,curated_ham
Can you send me the latest draft for the Backend Refactoring presentation before 3 PM?,0,Legitimate Message,synthetic_ham
"Hi Alex, I left the book on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
"Hi team, meeting notes from today's Mobile App Redesign sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
"Hi Jessica, I left the laptop charger on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Double your BTC deposit in 24 hours. Send 0.5 BTC to receive 1.0 BTC at http://tracking-reschedule-post.top,1,Crypto & Investment Fraud,synthetic_scam
Reminder: Doctor appointment with Dr. Garcia on Monday at 6:15 PM.,0,Legitimate Message,synthetic_ham
"Dear customer, your PAN card is not linked to Citibank. Update immediately: https://billing-resolution-portal.site",1,Banking / KYC Fraud,synthetic_scam
Tracking Alert: Package #603411 is on hold at customs. Clear payment: http://tinyurl.com/fast-payout-2026,1,Delivery & Package Scam,synthetic_scam
"Hi team, meeting notes from today's Security Audit sync are uploaded to Drive.",0,Legitimate Message,synthetic_ham
Double your USDT deposit in 24 hours. Send 0.5 USDT to receive 1.0 USDT at http://secure-verify-account.xyz/login,1,Crypto & Investment Fraud,synthetic_scam
Tracking Alert: Package #826954 is on hold at customs. Clear payment: http://secure-verify-account.xyz/login,1,Delivery & Package Scam,synthetic_scam
Your verification code for GitHub is 796165. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
Reminder: Doctor appointment with Dr. Smith on Thursday at 2:00 PM.,0,Legitimate Message,synthetic_ham
"Hiring now: Part time remote assistant. Earn $2,500/day working from home. WhatsApp: +44-20-7946-0912",1,Job & Task Scam,synthetic_scam
"Dear Winner, your email won £750,000 in British National Sweepstakes. Reply with your passport copy and fee of £150 to process transfer.",1,Lottery & Prize Scam,curated_scam
Your monthly electric bill of $127.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
URGENT: This is Officer Miller from the Federal Tax Police. An arrest warrant has been issued in your name for tax fraud. Call +1-800-555-0188 immediately to avoid arrest.,1,Threat & Impersonation Scam,curated_scam
Reminder: Doctor appointment with Dr. Williams on Thursday at 12:30 PM.,0,Legitimate Message,synthetic_ham
Your verification code for LinkedIn is 722578. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
"KuCoin: Pending withdrawal of 10,000 Bitcoin. Confirm or cancel at http://bit.ly/claim-reward-now",1,Crypto & Investment Fraud,synthetic_scam
"Hi Daniel, I left the project report on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
"Hey, running about 10 minutes late due to traffic! See you shortly.",0,Legitimate Message,synthetic_ham
"Lucky Winner! Your phone won a free $1,000 Walmart Gift Card. Reply YES to claim or visit http://auth-kyc-desk.online/update",1,Lottery & Prize Scam,synthetic_scam
"Hi David, I left the meeting notes on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Your verification code for Slack is 231447. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
Your verification code for Slack is 151791. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
Guaranteed daily profit of $500 with AI crypto trader. Sign up free: http://secure-verify-account.xyz/login,1,Crypto & Investment Fraud,synthetic_scam
Your monthly electric bill of $125.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
Reminder: Doctor appointment with Dr. Williams on Wednesday at 6:15 PM.,0,Legitimate Message,synthetic_ham
Your verification code for LinkedIn is 484776. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
"Cyber Threat Alert: I have installed spyware on your device and recorded you via webcam. Pay $1,000 in Bitcoin to wallet 1A1zP1eP5QGefi2DMPTfTL5SLmv7DivfNa within 48 hours or video goes to all contacts.",1,Threat & Impersonation Scam,curated_scam
Canada Post Notice: Delivery rescheduled. View package status here: http://tracking-reschedule-post.top,1,Delivery & Package Scam,synthetic_scam
"You have unclaimed rewards of $10,000. Withdraw to your account at http://tracking-reschedule-post.top",1,Lottery & Prize Scam,synthetic_scam
Your monthly electric bill of $145.50 has been paid via automatic debit.,0,Legitimate Message,synthetic_ham
"Hi Michael, I left the project report on your desk. Let me know if you need anything else.",0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Security Audit presentation before 3 PM?,0,Legitimate Message,synthetic_ham
Your verification code for LinkedIn is 248403. Valid for 5 minutes. Do not share with anyone.,0,Legitimate Message,synthetic_ham
Can you send me the latest draft for the Q3 Marketing Plan presentation before 3 PM?,0,Legitimate Message,synthetic_ham
